"CHS_No","주5일이상아침식사결식률_청소년","신체이미지왜곡인지율_청소년","월간체중감소시도율_청소년","월간체중감소시도자의부적절한체중감소방법시도율_청소년","현재음주자의주류구매용이성_청소년","구매시도자의주류구매용이성_청소년","평생음주경험률_청소년","현재음주율_청소년","위험음주율_청소년","현재음주자의위험음주율_청소년","문제음주율_청소년","현재음주자의문제음주율_청소년","학교에서식사전비누이용손씻기실천율_청소년","집에서식사전비누이용손씻기실천율_청소년","주중평균수면시간_청소년","주관적수면충족률_청소년","학교에서점심식사후칫솔질실천율_청소년","주3일이상격렬한신체활동실천율_청소년","주3일이상근력강화운동실천율_청소년","안전띠착용률","횡단보도정지선준수율","횡단보도신호준수율","이륜차승차자안전모착용률","현재흡연자의담배구매용이성_청소년","구매시도자의담배구매용이성_청소년","주1일이상가정내간접흡연노출률_청소년","현재흡연율_청소년","매일흡연율_청소년","월20일이상흡연율_청소년","평생흡연경험률_청소년","미세먼지연간환경기준초과지역인구밀도","평균기온","평균최고기온","평균최저기온","최고기온","최저기온","합계강수량","합계일조시간","평균습도","지진발생횟수","공원수","공원면적","인구천명당도시공원조성면적","행정구역면적","체육시설수_전체","체육시설수_운동장","체육시설면적_전체","체육시설면적_운동장","인구천명당.체육시설수","인구천명당.체육시설면적","스포츠서비스업수","주점업수","패스트푸드점수","상수도보급률","하수도보급률","도로포장률","도로면적_합계","도로면적_일반도로","도로면적_자동차전용도로","도로면적_보행자전용도로","도로면적_자전거전용도로","도로면적_고가도로","도로면적_지하도로","보행자전용도로면적비율","의사수","치과의사수","한의사수","약사수","물리치료사수","작업치료사수","사회복지사수","인구천명당의료기관종사의사수","전문의합계","내과전문의","신경과전문의","정신건강의학과전문의","외과전문의","정형외과전문의","신경외과전문의","흉부외과전문의","성형외과전문의","마취통증의학과전문의","산부인과전문의","소아청소년과전문의","안과전문의","이비인후과전문의","피부과전문의","비뇨기과전문의","영상의학과전문의","방사선종양학과전문의","병리과전문의","진단검사의학과전문의","결핵과전문의","재활의학과전문의","핵의학과전문의","가정의학과전문의","응급의학과전문의","직업환경의학과전문의","예방의학과전문의","요양기관수_전체","요양기관수_상급종합병원","요양기관수_종합병원","요양기관수_병원","요양기관수_요양병원","요양기관수_의원","요양기관수_치과병원","요양기관수_치과의원","요양기관수_조산원","요양기관수_보건의료원","요양기관수_보건소","요양기관수_보건지소","요양기관수_보건진료소","요양기관수_한방병원","요양기관수_한의원","요양기관수_약국","의원_합계","의원_내과","의원_신경과","의원_정신건강의학과","의원_외과","의원_정형외과","의원_신경외과","의원_흉부외과","의원_성형외과","의원_마취통증의학과","의원_산부인과","의원_소아청소년과","의원_안과","의원_이비인후과","의원_피부과","의원_비뇨기과","의원_영상의학과","의원_병리과","의원_진단검사의학과","의원_결핵과","의원_재활의학과","의원_핵의학과","의원_가정의학과","의원_전문과목미표시전문의","의원_일반의","일반회계중보건세출비중","의료기관진료실인원_전체","의료기관진료비_전체","의료기관진료실인원_입원","의료기관진료비_입원","의료기관진료실인원_외래","의료기관진료비_외래","고혈압_진료실인원","고혈압_진료비","당뇨병_진료실인원","당뇨병_진료비","치주질환_진료실인원","치주질환_진료비","관절염_진료실인원","관절염_진료비","정신질환_진료실인원","정신질환_진료비","전염병_진료실인원","전염병_진료비","간질환_진료실인원","간질환_진료비","위암_진료실인원","위암_진료비","간암_진료실인원","간암_진료비","폐암_진료실인원","폐암_진료비","대장암_진료실인원","대장암_진료비","유방암_진료실인원","유방암_진료비","자궁경부암_진료실인원","자궁경부암_진료비","dia_grade","hbp_grade","dys_grade"
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.25566114,75.98605,83.2003621,64.74763221,0,0,0,0,0,0,0,22.55555556,12.91177176,18.84666986,7.817503919,36.44953408,-12.78641699,1162.339922,2124.791726,66.89995334,0,113.5555556,3587563.667,13.57444444,1030268807,11.22222222,2.333333333,11977565.22,91929.33333,0.042597392,45402.32229,17.66666667,270.5555556,126.4444444,87.74444444,87.18888889,69.17111111,18032471.78,18029660.89,0,2810.888889,0,0,0,0.012703853,349.1111111,62.55555556,93.44444444,151.3333333,146.8888889,12.88888889,16.55555556,1.913333333,264.5555556,45.22222222,6,12.44444444,24,21.77777778,7.444444444,4.333333333,5.777777778,14.44444444,18.33333333,15.11111111,10.66666667,13.44444444,5,7.555555556,9.333333333,3.111111111,3,2.555555556,0,6,0.666666667,19.88888889,2.888888889,2.444444444,3.111111111,385,0,1.555555556,11.66666667,13.11111111,104.1111111,0.777777778,50.77777778,0,0,1,11.44444444,16,1.111111111,63,110.4444444,104.1111111,15.22222222,0,1.555555556,5.333333333,4.777777778,0.888888889,0,1,4.888888889,5.111111111,4.666666667,5,7.333333333,3,2.333333333,0.111111111,0,0,0,1.111111111,0,1,21.11111111,19.66666667,1.547266667,334057.4444,252409487.3,29210.33333,83118209.11,331570.8889,152483581.9,34822.55556,17997469.78,14833.66667,10401832.22,72940.11111,8709355.889,36568.55556,13299796.33,15636.22222,30046084.89,53253.33333,9679186.333,7086.111111,2206116.556,7086.111111,2206116.556,372.4444444,2642697.667,413.6666667,3104065.111,744.1111111,3448916.222,583.3333333,2401096.556,166.2222222,456229.1111,"B","B","B"
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5775214,77.46092111,92.54987724,81.41001,0,0,0,0,0,0,0,15074.11111,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,82.77777778,4380755,31.93555556,784844017.8,1.888888889,0,607739.2222,0,0.013809605,4427.26907,7.333333333,100.8888889,59,81.66666667,70.7,66.18333333,11485097.11,9186427.556,2281442.222,17016.44444,0,0,0,0.14929882,155.3333333,35.77777778,36.66666667,69,53,3.111111111,12,1.66,141.7777778,21.44444444,3,16.11111111,8.333333333,9.444444444,5.555555556,1.444444444,4,7.777777778,10.77777778,8,7,5,1.111111111,6,3.888888889,0,0,2,1,4.333333333,0,9.777777778,5.111111111,0.555555556,0.111111111,198,0,2,2.666666667,3.333333333,52.66666667,0,27.77777778,0,0,1,15.88888889,16,0.111111111,24.11111111,52.44444444,52.66666667,9.111111111,1,1.222222222,2,4.111111111,0,0,1.444444444,2.333333333,5.111111111,3.222222222,3,3,1,2.555555556,0,0,0,0,1,0,2,8.666666667,1.888888889,1.982466667,157290.8889,127925976.8,15745.77778,39889808.33,156117.1111,79272651.56,18845,9261507.889,7884.666667,5279150.444,39106.55556,4848236.444,23218.88889,7711570.778,8824.888889,16026952.56,28237.44444,5077126.778,3034.333333,1123602.333,3034.333333,1123602.333,215.6666667,1361706.111,262.4444444,1685913.889,448.4444444,1792468.222,300.5555556,1188341.333,85.88888889,219879.5556,"C","B","B"
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8334253,84.26300167,83.9069498,81.19471958,0,0,0,0,0,0,0,12.22222222,12.51111111,18.58888889,7.166666667,35.84444444,-16.01111111,977.6111111,2327.622222,65,0,86.11111111,6341335.667,37.67333333,1183548730,2.555555556,0.777777778,2218235.667,25728.11111,0.015289808,13171.50583,10,220,81.88888889,87.24444444,75.44444444,66.11777778,10802636.56,9274806.222,1495706.333,32124,0,0,0,0.264133867,294.3333333,47.77777778,55.22222222,96.66666667,124.4444444,18,17,2.36,269.1111111,40.66666667,10,17.66666667,24,16.33333333,10.44444444,8.666666667,4.777777778,14.44444444,19.66666667,12.77777778,9.333333333,8.777777778,2,6.888888889,10.55555556,2.444444444,3,2.888888889,0,8.111111111,0,21.88888889,9.777777778,3.111111111,0.888888889,269.3333333,0,3,5.222222222,6.555555556,74,0.666666667,37,0,0,1,14,25,0.888888889,37.55555556,64.44444444,74,10.66666667,1.111111111,0,6,6.777777778,0.888888889,0,1.111111111,4.222222222,4.555555556,2.888888889,4.333333333,4,2,2.666666667,0,0,0,0,1.222222222,0,3.333333333,9.444444444,8.777777778,2.169377778,293720.1111,299547253.6,45491,134641369.6,288332.2222,148806493.7,20459.33333,9965577.222,9332.777778,6867269.556,48312.66667,5810205.556,29170,10672721.22,9242.777778,19322326.56,29995.44444,6438219,4642.555556,1954433.667,4642.555556,1954433.667,330.5555556,2240800.444,295,2207237.778,513.2222222,2329009.889,352.7777778,1384381.667,105.3333333,307140.6667,"B","C","B"
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.11010576,71.300645,84.04453271,72.35249499,0,0,0,0,0,0,0,46825.44444,13.37777778,19.1,8.322222222,35.81111111,-12.41111111,1030.422222,2173.688889,64.33333333,0,224,15255542.89,37.05555556,478640134.4,8.666666667,6.666666667,3010827.333,297718.8889,0.021073088,7314.59048,31,384.3333333,213.5555556,98.32222222,96.37777778,74.98666667,16452567.78,14597031.67,1803477.667,52058.44444,0,0,0,0.321438478,477.1111111,137.2222222,101.3333333,195.4444444,159.4444444,6.333333333,8.666666667,1.736666667,438.7777778,71,7.888888889,8.222222222,36.88888889,34,15.22222222,4.888888889,8.111111111,19.22222222,50.88888889,44,11.33333333,25.88888889,4.444444444,16.11111111,18.22222222,0.555555556,4.333333333,2,0,3.333333333,0,30.33333333,9.444444444,9.888888889,2.555555556,560.6666667,0,3,5.222222222,5,197.3333333,4.666666667,94.66666667,0,0,2,8,12,1.111111111,85.55555556,142.1111111,197.3333333,27.66666667,0.444444444,3.555555556,14,15.11111111,3,0.111111111,2.666666667,4.111111111,16.66666667,18.66666667,6.555555556,17.11111111,3,7.333333333,1.222222222,0,0,0,0.333333333,0,9.222222222,23.33333333,23.22222222,1.439033333,573606.1111,337338904.6,55594.44444,96706777.78,570652.8889,218432953.7,31342.88889,14323906.33,14730.33333,9801994.444,118759.1111,12154678.22,35701.44444,11457479,16758.11111,18592480.56,91721.33333,12885759.78,9286.888889,2445479,9286.888889,2445479,315.6666667,2136625.556,363.1111111,2587372.444,668.4444444,2574337.667,727.4444444,3012084.556,197.2222222,467401.6667,"B","B","A"
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.27381158,56.52509056,87.55143319,86.06487912,0,0,0,0,0,0,0,12551.66667,11.74444444,17.67777778,6.277777778,35.32222222,-17.03333333,1218.344444,2140.011111,65.22222222,0,60,2673054,23.75888889,520457947.8,1.555555556,0.444444444,1102960.778,481701.3333,0.013984227,9820.609862,6.888888889,123.2222222,47.22222222,84.48888889,81.55555556,79.16222222,7869472.778,7829216.111,33871.33333,6385.333333,0,0,0,0.083036982,112.5555556,31.88888889,36.44444444,56.44444444,68.11111111,6.111111111,10.33333333,1.613333333,95.44444444,15.44444444,0.777777778,8.222222222,9.222222222,9.555555556,5.444444444,1,1.333333333,6.666666667,5.222222222,4.555555556,5.888888889,2,1.666666667,4.666666667,4.111111111,0,0,0,0,3.111111111,0,5.444444444,0.888888889,0.222222222,0,177.1111111,0,0,5,2.888888889,56,0,23.66666667,0,0,1,10,13,1,22.44444444,42.11111111,56,8.111111111,0,1.222222222,3.444444444,4.333333333,1.777777778,0,0,3,4,3.777777778,4.777777778,2,1,2.444444444,1,0,0,0,0,0,1.222222222,3.888888889,10,1.632611111,152143.2222,96077207.78,9857,24624951.67,151397.8889,64354562.33,14335.11111,6586943.778,6962.666667,4999648.444,33319.11111,3836216.667,15778.66667,5964355.778,6969.333333,10271927.89,21363.55556,3684480.111,2809.555556,1102986.222,2809.555556,1102986.222,195.2222222,1315295.444,200.2222222,1478377.444,387.3333333,1750129.222,228.6666667,892928.4444,79.77777778,250291.6667,"B","B","B"
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.25327343,78.96572,82.5831704,65.71709678,0,0,0,0,0,0,0,19767.98403,12.86666667,19.13333333,7.277777778,36.46666667,-13.61111111,1032.611111,2122.2,64.44444444,0,56.33333333,1609192,15.72555556,715262985.1,4.888888889,0,4553669.222,0,0.0478768,44692.56151,4.222222222,64.22222222,40.55555556,88.28888889,66.22222222,82.20333333,8273702.111,7003253.333,1265249,5199.777778,0,0,0,0.067316142,128,24.11111111,42.55555556,64,69.11111111,0.333333333,15.66666667,1.908888889,116.7777778,18,2.888888889,19.77777778,13.55555556,10.11111111,3.333333333,3.333333333,0.777777778,7.111111111,5.666666667,5.111111111,5.444444444,2.777777778,1,4,3,0.111111111,1,0,0,0.222222222,0,9.333333333,0.222222222,0,0,187.3333333,0,1,3.333333333,2.666666667,58.44444444,0,16.33333333,0.111111111,0,1,11,13,1,32.22222222,47.22222222,58.44444444,10.44444444,0.555555556,1,0.888888889,7.333333333,1.666666667,0,0,2.111111111,2.222222222,1,4,2.666666667,1,3,0,0,0,0,0,0,1,15.33333333,4.222222222,1.762366667,145929.8889,109164412,9108.555556,27097946.44,144914.5556,73525330.33,15474,7058469.889,7033.888889,4510652.444,29282.33333,3898170.667,19264.55556,7011784.111,8085.333333,13852550.67,20513.88889,3647816.778,3415.444444,1040762,3415.444444,1040762,185.7777778,1180643,244,1707969.889,327,1419376.667,238.3333333,794647.8889,60.88888889,182229.5556,"B","B","A"
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.00552603,66.04198044,86.32834979,74.99394857,0,0,0,0,0,0,0,19767.98403,12.63333333,18.35555556,7.788888889,35.43333333,-13.62222222,1054.088889,2210.255556,63.11111111,0,43.88888889,2552221.889,24.49444444,975960243,2.888888889,0.888888889,2267604.111,139231.1111,0.027747633,21799.23338,4.777777778,68.33333333,41.77777778,70.61111111,65.63333333,79.84555556,6872302.444,6871578,0,724.4444444,0,0,0,0.008981562,111.8888889,25.77777778,30.22222222,55.33333333,46.88888889,0.777777778,4.111111111,1.616666667,92.88888889,17.66666667,2.222222222,2.888888889,10.33333333,6.222222222,5.777777778,2.555555556,1.444444444,6.333333333,5.111111111,6,3.888888889,3.666666667,1,4.555555556,2,0.222222222,0.444444444,1.444444444,0,1,0,5.888888889,1.555555556,0,0.666666667,176,0,1.777777778,1.111111111,1.222222222,45.33333333,0,20,0,0,1,18,25,0.111111111,20.11111111,42.33333333,45.33333333,7,0,1.111111111,1.888888889,1.777777778,3.111111111,0,0,2,3,3,3,2,1,2,0,0,0,0,0.444444444,0,0,9.444444444,4.555555556,1.576044444,134031.7778,90051300.33,10681.55556,20970950.44,133375,62318671.89,17915.66667,8289260.778,6591.444444,4145411.667,29981.66667,4014728.333,20534.66667,7199117,7133.666667,9828392.333,19515.77778,3828761.444,2779,1116710.222,2779,1116710.222,223,1429188.111,276.7777778,1824163.111,377.2222222,1591831,239,921633.6667,62.55555556,136204.8889,"C","B","C"
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.26765077,67.60704111,86.06826277,72.32313207,0,0,0,0,0,0,0,19767.98403,11.94444444,17.84444444,6.833333333,34.85555556,-14.91111111,1188.922222,2068.966667,61.88888889,0,50.33333333,2472881,32.52777778,708948331.1,2,2,57847,57847,0.026148072,760.9816379,4.222222222,65.77777778,31.77777778,88.11111111,78.13333333,77.38888889,2943649.778,2903940.556,27662.22222,5839.333333,6207.666667,0,0,0.201620176,100.8888889,19,23.11111111,42.22222222,47,0.888888889,5.888888889,1.881111111,84.66666667,14.77777778,0.333333333,4.777777778,9.222222222,5.444444444,5.555555556,3,0.777777778,8,5.222222222,2.333333333,2.111111111,3,0,4.777777778,1.111111111,0.222222222,0,1,0,0.111111111,0,7.222222222,2.666666667,2.555555556,0.444444444,134,0,1,1.555555556,2,42.11111111,0,14.55555556,0,0,1,9,13,0,14.88888889,34.88888889,42.11111111,6.777777778,0,1,1,2.111111111,2.111111111,0,0,3,3.666666667,1.333333333,2,2.888888889,0,2.222222222,0,0,0,0,0,0,2.666666667,5.111111111,6.222222222,1.603733333,107102.7778,82326670.78,9113.222222,24764232,106036.8889,51733273.89,11947.66667,4962805.333,5635.888889,3466136.111,21265.22222,2668931.333,14402.22222,5519118,5304,7623426.889,15300.55556,2561261.111,2146.333333,866353.3333,2146.333333,866353.3333,146.8888889,1065608.778,195.5555556,1318036,290.8888889,1259968.778,150.4444444,631870.3333,58.66666667,135062.6667,"B","B","C"
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.57715391,70.02853556,87.20390207,80.04472047,0,0,0,0,0,0,0,1911.068372,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,155.7777778,4306248.111,17.39333333,320228572.4,4.888888889,1.333333333,3053795.333,14049,0.019810673,12365.07433,15.88888889,161.8888889,135.5555556,98,89.27777778,62.40111111,11325946.56,10854559.33,430258,41129.22222,0,0,0,0.356546703,296.6666667,82.11111111,75.33333333,142.3333333,141.8888889,13.55555556,14.44444444,1.835555556,273.4444444,47.88888889,7.111111111,11.77777778,24.77777778,23.22222222,12.22222222,2.888888889,2.555555556,14.22222222,17.33333333,23.66666667,10.11111111,17.22222222,3,9.333333333,8.444444444,0,0.222222222,2.111111111,0,3.888888889,0,23.11111111,3.222222222,3,2.111111111,373.2222222,0,0.555555556,5.777777778,11.55555556,123.6666667,1.666666667,55.77777778,0,0,1,8,10,0.111111111,55.33333333,99.77777778,123.6666667,20.77777778,1.444444444,1,5.555555556,9.111111111,3.444444444,0,1,5.222222222,6.555555556,11.22222222,6,12.77777778,2,4.222222222,0.888888889,0,0,0,0.222222222,0,1.333333333,21.66666667,9.222222222,1.970433333,380269.1111,206589904.3,20052,62671828.56,377756.1111,130126969.4,26531.22222,12268918.33,12248.55556,8235002.778,75845.22222,8893765.111,32017.33333,10291104.56,14112.88889,18734255.22,54914,8473008.889,7116.666667,1936103.111,7116.666667,1936103.111,298.3333333,1889256.778,307.7777778,2070075,558.3333333,2205540.778,534.6666667,2209127.556,141.7777778,351028.8889,"B","C","C"
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.02736892,72.82424067,59.49406699,70.45407408,0,0,0,0,0,0,0,19767.98403,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,8.444444444,502810.4444,20.60555556,477727182.2,5.222222222,1,4789871.333,32646,0.214346787,196612.1306,0.444444444,6.555555556,6.777777778,68.38888889,26.65007216,77.12,979906.6667,805346.3333,173254.4444,1305.888889,0,0,0,0.083781994,18.77777778,4.777777778,7.111111111,8.444444444,10.55555556,0,0,1.252222222,10.11111111,2.222222222,0.111111111,0,2.888888889,0,0.333333333,0.333333333,0.222222222,0.777777778,1,0.444444444,1.111111111,0,0,0,0,0,0,0,0,0.222222222,0,0.111111111,0.333333333,0,0,41.77777778,0,0,1,0,8.222222222,0,2.333333333,0,0,1,7,10,0,3.888888889,8.333333333,8.222222222,1,0,0,1,0,0,0,0,0.111111111,0,0,0.888888889,0,0,0,0,0,0,0,0,0,0.111111111,2.333333333,2.777777778,2.428577778,25462.22222,9635266.111,11598.82746,32785503.46,25426.22222,8419176.667,4592.111111,2205828.222,1975,1309416.667,7068.555556,990459.1111,6309.777778,2289880.667,1951.666667,2733119.444,4585.555556,911008.5556,817.5555556,281012.4444,817.5555556,281012.4444,47.44444444,344147.8889,77.33333333,532693.1111,102.8888889,426363.3333,63.22222222,253476.5556,13.22222222,38827.33333,"C","C","C"
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.67418564,78.25341778,82.82565719,78.58980378,0,0,0,0,0,0,0,19767.98403,11.86666667,19.33333333,5.388888889,36.64444444,-19.21111111,898.8555556,2108.588889,68.33333333,0,16.77777778,1460773.556,25.85333333,914144498.9,2.777777778,0.777777778,2442899.556,19947.11111,0.049267808,42958.05921,1.444444444,22.77777778,23.11111111,61.28888889,38.95555556,79.92111111,4908941.556,4674871,233576.4444,494.1111111,0,0,0,0.005006158,58.55555556,14.11111111,18,28.22222222,30.88888889,0.666666667,3.666666667,1.593333333,40.55555556,6,0.444444444,1.333333333,9,4,0.222222222,0.888888889,0.666666667,3.222222222,1,1.555555556,3.333333333,0,0.111111111,2.222222222,0.888888889,0,0.222222222,0.111111111,0,1.666666667,0,2.666666667,0,0.444444444,0.555555556,112.5555556,0,0,5.222222222,4.888888889,18,0,9.444444444,0,0,1,17,21,0.444444444,11.33333333,24.22222222,18,2,0,0,2.777777778,1,0,0,0,1,0,0,1.111111111,0,0,0,0,0,0,0,0,0,0,5.333333333,4.777777778,1.490777778,69507.11111,45909039.56,5581.111111,12028832.56,68956.44444,30436906.89,11660.22222,5878292.111,4502.555556,3280069.333,16180.66667,2355428.222,14110.55556,5606040,5231.111111,8556198.222,10172,2171332.667,1900.666667,678970.2222,1900.666667,678970.2222,129.5555556,797798.4444,168.3333333,1182993.444,261,1050964,110.8888889,414192.3333,42.77777778,141126.7778,"B","B","C"
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.84702281,81.45940667,79.37886807,70.46215411,0,0,0,0,0,0,0,19767.98403,11.57843842,18.02444763,6.117503919,35.44953408,-16.55308366,1025.873256,2058.002837,68.12217557,0,15,448060.1111,16.83444444,657775292,1.329839273,1.139063592,244709.1866,56162.116,0.038830608,3360.065559,1.222222222,22.33333333,12.44444444,64.33333333,24.6,75.94666667,1093536,1093241.111,0,294.8888889,0,0,0,0.007051954,30.88888889,6.888888889,10.77777778,14,7.111111111,0,2.333333333,1.825555556,23.11111111,2.666666667,1.444444444,3.333333333,3.555555556,0.888888889,1,0.555555556,1,0.333333333,1.222222222,1,0.444444444,0.555555556,0.111111111,0.444444444,0,0,0,0,0,1.111111111,0,2.333333333,1,0.111111111,0,51.77777778,0,0,1,0,8.777777778,0,4.444444444,0,1,0,6,11.77777778,0,7.555555556,11.22222222,8.777777778,0,1,0,1,0,0,0,0,0.222222222,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,4.111111111,2.111111111,2.785077778,32758.22222,15855022.44,906.1111111,2794736.889,32590.77778,11743221.33,4629.777778,1802144.889,1785.555556,1140260,7424.888889,1024369.778,6163,2589999.444,1873.333333,3826870.889,4916.555556,1119195.111,635.3333333,384362.6667,635.3333333,384362.6667,65.66666667,479423.4444,76.55555556,600718.8889,116.3333333,465897,65.22222222,293161.8889,16.11111111,42216.66667,"C","C","B"
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.66251766,77.29080441,82.65615858,75.04854228,0,0,0,0,0,0,0,19767.98403,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,5.666666667,820304.2222,44.92111111,634072255.6,1.99650594,0.91684137,1403216.298,28233.67156,0.091067155,67804.2515,0.444444444,14.66666667,5.555555556,76.6,34.37777778,73.48,884531.5556,884169.5556,0,362,0,0,0,0.034306071,12.33333333,4.444444444,7.888888889,4.777777778,2.666666667,0,0,1.35,7.111111111,1.444444444,0.222222222,0,0.333333333,0.555555556,0.444444444,0,0.333333333,0.222222222,0,0.666666667,0,0,0,0.666666667,0,0.111111111,0,0,0,0,0,1.888888889,0,0.222222222,0,26.44444444,0,0,1,0,1.555555556,0,2.444444444,0,0,1,5,8,0,2.666666667,4.777777778,1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,1,2.029288889,16970.22222,6810026.778,1531.222222,1037102.333,16895.44444,5179168.778,3428.555556,1141534.889,1183.555556,725534,5031.444444,725804.1111,4160.111111,1792973.333,1231.666667,2356015.778,3430.555556,856288.5556,418.5555556,292054.6667,418.5555556,292054.6667,49.55555556,366328.4444,52.77777778,399639,74.44444444,326452.6667,31.33333333,123177.3333,11.22222222,27642.66667,"C","C","C"
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8624765,74.97400178,77.34419153,63.01164733,0,0,0,0,0,0,0,19767.98403,13.36666667,18.62222222,8.822222222,36.84444444,-11.98888889,947.7888889,2215.488889,62.77777778,0,29,1764764.222,43.80444444,576423267.8,2.555555556,1.555555556,1525328.889,98618.33333,0.063726077,37687.44868,1.888888889,44.66666667,18.22222222,86.96666667,71.61111111,77.98444444,1255661.333,1249818.444,0,5842.888889,0,0,0,0.458884861,39.33333333,9.666666667,13.44444444,19.88888889,18.88888889,0,1.222222222,1.541111111,30.55555556,2.888888889,0,1.444444444,6.222222222,1.444444444,1.333333333,0.111111111,1.222222222,2,0.888888889,1,2,1,0.222222222,0.777777778,1.444444444,0,0,0,0.333333333,1,0,4.555555556,0.666666667,0,0,75.88888889,0,0,2,1,16.77777778,0,7.444444444,0,0,1,8,13,0,9.444444444,17.22222222,16.77777778,0.444444444,0,0,3.111111111,0.222222222,0,0,0,1.888888889,0,0,1.111111111,0.222222222,0,0,0,0,0,0,0,0,0.111111111,6.333333333,3.333333333,1.503322222,51245.55556,28275607.89,1647.777778,4186093,51045.77778,21562329.33,8285.111111,3706229.889,2968.888889,1909848.444,11992.55556,1643127.222,9606.222222,3716239.889,3093.666667,6642464.667,7093.666667,1492007.444,1271.333333,436144,1271.333333,436144,113.4444444,753468.1111,95.55555556,653764.7778,186,768780.5556,99.66666667,401433.3333,25,60843.77778,"B","B","C"
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.51049949,68.74728778,74.50540004,71.08785044,0,0,0,0,0,0,0,19767.98403,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,19.44444444,1425517.889,32.30666667,540322798.4,2.666666667,1,1663513.667,67155,0.06065688,37901.57001,1.555555556,29.55555556,15.33333333,59.97777778,52.36666667,69.08777778,1335011.111,1194543.222,140444.4444,23.44444444,0,0,0,0.001428033,56.11111111,10.44444444,21.33333333,23.66666667,38.55555556,0,7.555555556,1.994444444,45.88888889,6.111111111,2.111111111,8.555555556,6.555555556,3.444444444,0.111111111,1,0.222222222,4.222222222,2.222222222,1.222222222,1,0.111111111,0.444444444,2.111111111,1.111111111,0.222222222,0,0,0,0.444444444,0,3.666666667,0.555555556,0.222222222,0.222222222,83.55555556,0,0,3.222222222,3.666666667,20.22222222,0,7.777777778,0,0,1,8,10,0,11.66666667,18,20.22222222,3,0,0,0.888888889,1.666666667,0,0,0,0.333333333,0,0.555555556,1,0,0.444444444,0.222222222,0,0,0,0,0,0,0,7.555555556,4.555555556,1.679677778,51799.22222,42230688.89,3672.444444,11858610.33,51007.11111,27416153.78,8309.888889,4099649.778,3210.777778,2136382.667,12549,1781909.556,11063.44444,4403438,4330.666667,8082181.778,8640.222222,1849321.222,1603.333333,535312.3333,1603.333333,535312.3333,103.3333333,666717.3333,127.4444444,941410.7778,173.7777778,744412.4444,107.3333333,408627.8889,35.22222222,74139.88889,"B","B","B"
