"CHS_No","주5일이상아침식사결식률_청소년","신체이미지왜곡인지율_청소년","월간체중감소시도율_청소년","월간체중감소시도자의부적절한체중감소방법시도율_청소년","현재음주자의주류구매용이성_청소년","구매시도자의주류구매용이성_청소년","평생음주경험률_청소년","현재음주율_청소년","위험음주율_청소년","현재음주자의위험음주율_청소년","문제음주율_청소년","현재음주자의문제음주율_청소년","학교에서식사전비누이용손씻기실천율_청소년","집에서식사전비누이용손씻기실천율_청소년","주중평균수면시간_청소년","주관적수면충족률_청소년","학교에서점심식사후칫솔질실천율_청소년","주3일이상격렬한신체활동실천율_청소년","주3일이상근력강화운동실천율_청소년","안전띠착용률","횡단보도정지선준수율","횡단보도신호준수율","이륜차승차자안전모착용률","현재흡연자의담배구매용이성_청소년","구매시도자의담배구매용이성_청소년","주1일이상가정내간접흡연노출률_청소년","현재흡연율_청소년","매일흡연율_청소년","월20일이상흡연율_청소년","평생흡연경험률_청소년","의사수","치과의사수","한의사수","약사수","물리치료사수","작업치료사수","사회복지사수","인구천명당의료기관종사의사수","전문의합계","내과전문의","신경과전문의","정신건강의학과전문의","외과전문의","정형외과전문의","신경외과전문의","흉부외과전문의","성형외과전문의","마취통증의학과전문의","산부인과전문의","소아청소년과전문의","안과전문의","이비인후과전문의","피부과전문의","비뇨기과전문의","영상의학과전문의","방사선종양학과전문의","병리과전문의","진단검사의학과전문의","결핵과전문의","재활의학과전문의","핵의학과전문의","가정의학과전문의","응급의학과전문의","직업환경의학과전문의","예방의학과전문의","요양기관수_전체","요양기관수_상급종합병원","요양기관수_종합병원","요양기관수_병원","요양기관수_요양병원","요양기관수_의원","요양기관수_치과병원","요양기관수_치과의원","요양기관수_조산원","요양기관수_보건의료원","요양기관수_보건소","요양기관수_보건지소","요양기관수_보건진료소","요양기관수_한방병원","요양기관수_한의원","요양기관수_약국","의원_합계","의원_내과","의원_신경과","의원_정신건강의학과","의원_외과","의원_정형외과","의원_신경외과","의원_흉부외과","의원_성형외과","의원_마취통증의학과","의원_산부인과","의원_소아청소년과","의원_안과","의원_이비인후과","의원_피부과","의원_비뇨기과","의원_영상의학과","의원_병리과","의원_진단검사의학과","의원_결핵과","의원_재활의학과","의원_핵의학과","의원_가정의학과","의원_전문과목미표시전문의","의원_일반의","일반회계중보건세출비중","의료기관진료실인원_전체","의료기관진료비_전체","의료기관진료실인원_입원","의료기관진료비_입원","의료기관진료실인원_외래","의료기관진료비_외래","고혈압_진료실인원","고혈압_진료비","당뇨병_진료실인원","당뇨병_진료비","치주질환_진료실인원","치주질환_진료비","관절염_진료실인원","관절염_진료비","정신질환_진료실인원","정신질환_진료비","전염병_진료실인원","전염병_진료비","간질환_진료실인원","간질환_진료비","위암_진료실인원","위암_진료비","간암_진료실인원","간암_진료비","폐암_진료실인원","폐암_진료비","대장암_진료실인원","대장암_진료비","유방암_진료실인원","유방암_진료비","자궁경부암_진료실인원","자궁경부암_진료비","dia_grade","hbp_grade","dys_grade"
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.63334159,69.04582778,84.62318191,79.36322161,0,0,0,0,0,0,0,2290.777778,544.1111111,360.4444444,746,590.8888889,146.4444444,33.77777778,3.287777778,1830.555556,309.7777778,41.11111111,69,107.5555556,138.1111111,59.33333333,28.33333333,32.66666667,105.2222222,146.1111111,131.6666667,69.77777778,96.33333333,71.77777778,63.55555556,113.3333333,6.444444444,26.22222222,14.22222222,0,50.22222222,5.666666667,106.4444444,32.11111111,2.222222222,3.333333333,1606.859438,0.79696564,3.688531906,13.89736724,7.189647479,587.6876394,4.988398037,356.0138331,0.012494422,0.00669344,2.773761713,1.360107096,0.846943329,1.792503347,249.2757698,376.5287818,112.8720792,16.15636066,0.658213011,3.155129538,4.098188783,7.301298129,1.526923979,0.202211869,3.225918881,3.12661542,5.909726614,8.710831922,5.637672442,8.38582993,4.273934432,3.888756992,0.725807981,0.082846101,0.049012534,0.023177353,1.178509933,0.004008967,3.031520268,20.55512612,11.16855272,3.137211111,368927.1877,218482488.2,30022.69136,76822682.53,365804.5551,128720016.9,22730.00762,10769936.61,9615.587539,6550604.397,62863.16123,7322320.929,23729.11388,7822819.703,10297.68643,12993438.24,43028.91464,6950835.473,5085.471887,1679243.389,4586.607768,1668714.358,255.9788574,1835685.803,268.2015703,2020975.487,499.345291,2238156.547,484.6249687,1981547.71,117.1697144,325853.62,"B","B","B"
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,233.4444444,90.66666667,52,143.6666667,82.88888889,5.666666667,10.55555556,2.614736541,221.1111111,27.55555556,1.555555556,11.55555556,17.77777778,18,2.444444444,0,3.666666667,11.66666667,25.33333333,28.11111111,9.888888889,14.44444444,5.444444444,10.66666667,5.111111111,0,0.777777778,1.222222222,0,3.666666667,0,18,4.222222222,0,0,383.3333333,0,0.777777778,2.777777778,2.888888889,147.4444444,0.111111111,79.55555556,0,0,1,0,0,0,46.55555556,102.2222222,147.4444444,15.66666667,0.888888889,7,7,8.555555556,0.666666667,0,2.555555556,6.222222222,5.888888889,18.66666667,7.666666667,12.11111111,5.444444444,6.888888889,1.333333333,0.777777778,0,0,0.888888889,0,3,27.33333333,8.888888889,2.07733756,388631.3333,145832734.2,24721.44444,33913232.44,384995.6667,101369970.1,25658.77778,11198965.67,11239.66667,7035479.444,69099.77778,8218624.556,26801.44444,8311040,11524.44444,11539879.22,44715.55556,7132478.111,6329.444444,2042243.333,6329.444444,2042243.333,284.6666667,2016494.889,289.7777778,2085701.444,533.2222222,2516402.444,560,1996853.889,158.2222222,450574.2222,"A","B","B"
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,239.7777778,106.6666667,76,153.2222222,103.5555556,7.222222222,4.333333333,2.614736541,211.3333333,27,2.777777778,4.777777778,14.22222222,23.33333333,7,3.111111111,1.333333333,11.11111111,17.33333333,18.66666667,7.666666667,15.77777778,2.888888889,9.888888889,7.888888889,0,1,0,0,3.111111111,0,29.11111111,2.333333333,0,1,422.4444444,0,1,1,1.222222222,158,0.777777778,85.88888889,0,0,1,0,0,0,65.11111111,108.4444444,158,20.22222222,0,4.777777778,2.555555556,16.33333333,2.333333333,0,1.333333333,3.111111111,9,12.77777778,6.444444444,14.11111111,2.888888889,5.777777778,0.222222222,0,0,0,2.111111111,0,1.555555556,40.33333333,12.11111111,2.07733756,414140,153886984.3,15584.88889,22456924.56,412612.1111,118284139.4,28043.66667,12522725.22,12359.77778,7844301.333,75979.22222,9037039.444,28055.66667,8908970.667,12097,12274708.44,48848,7669208.778,6288.888889,2174863.333,6288.888889,2174863.333,276,2053688.667,305.3333333,2316629.111,560.1111111,2619999.778,564.7777778,2060556.111,182.3333333,453136.2222,"A","B","B"
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,1817.555556,346.7777778,232.4444444,449.1111111,404.4444444,133.5555556,18.88888889,2.614736541,1398.111111,255.2222222,36.77777778,52.66666667,75.55555556,96.77777778,49.88888889,25.22222222,27.66666667,82.44444444,103.4444444,84.88888889,52.22222222,66.11111111,63.44444444,43,100.3333333,6.444444444,24.44444444,13,0,43.44444444,5.666666667,59.33333333,25.55555556,2.222222222,2.333333333,981,0.888888889,2.333333333,11.33333333,3.888888889,349.8888889,4.666666667,231.3333333,0,0,1,0.888888889,0,2,168.4444444,204.3333333,349.8888889,38.77777778,0.111111111,19.77777778,8.333333333,12.33333333,3.111111111,1,11.22222222,9.666666667,15,27.11111111,16.11111111,33.44444444,36.55555556,16.22222222,3.888888889,0.666666667,0.777777778,0,6.777777778,0,8.666666667,54.44444444,25.88888889,2.07733756,1342560.111,917708479.2,136463.7778,372039848.8,1331675.778,498288783.4,43951.44444,19342058.78,18010.66667,11474411.33,172274.2222,18614946.67,45454.55556,11145975.22,26165,21069449.11,101972.2222,14245345,11799.77778,2939167.889,11799.77778,2939167.889,516.6666667,3637961.667,610.8888889,3626556,1137.666667,4428581,1599,5046450,204.8888889,536585.8889,"C","C","A"
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.23421658,53.42125067,83.54528668,80.01287901,0,0,0,0,0,0,0,678.2222222,164.5555556,96.11111111,278.1111111,245.5555556,101.5555556,23.66666667,2.172222222,531.6666667,89.55555556,8.222222222,33.33333333,37,41.88888889,22.55555556,6.222222222,9,28.88888889,42.55555556,40.66666667,19.55555556,25.77777778,10.33333333,20.66666667,19,1.333333333,4.777777778,3.555555556,0.111111111,15,1.444444444,38.55555556,9.222222222,1.222222222,1.222222222,628.8888889,0,3.111111111,14.88888889,4.222222222,226.4444444,0.777777778,127.2222222,1.444444444,0,1,0,0,1.222222222,84.77777778,163.7777778,226.4444444,28.66666667,0.333333333,8.444444444,5.888888889,15.44444444,2.777777778,0.444444444,5.222222222,7.111111111,11.66666667,19.44444444,11.55555556,19.22222222,4.555555556,9.333333333,1.111111111,0,0,0,0.333333333,0,8.444444444,37.88888889,28.55555556,1.676122222,684377.1111,472300121.2,68187,163224408.6,678654.1111,279229013,49871,23604460.22,21223.33333,14424276.33,129942,15205466.67,47062.33333,14283357.67,20798.11111,19803311.78,88140,12942040.33,9594.111111,3451917,9594.111111,3451917,470.5555556,3597175.444,473.5555556,3830803.333,1083.888889,5035420.667,1040.888889,4499265.778,280.3333333,761104.4444,"A","A","B"
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.70851058,67.20444033,88.28148789,74.47432616,0,0,0,0,0,0,0,1002.333333,281,200.4444444,380.4444444,248.3333333,52.55555556,19,2.436666667,753.2222222,149.1111111,11.44444444,31.44444444,53.11111111,56.55555556,26.88888889,9.888888889,13.11111111,42.33333333,59.77777778,54.88888889,29.22222222,43,22.88888889,23.66666667,31.66666667,3,6.111111111,8.111111111,0.555555556,13.22222222,1.444444444,44.22222222,10.77777778,6.777777778,0,922.5261044,0.79696564,2.910754128,9.452922802,5.856314146,316.0209728,1.210620259,198.2360553,0.456938867,0.00669344,1.884872824,0.582329317,0.846943329,2.459170013,151.3868809,230.4176707,112.8720792,16.15636066,0.658213011,3.155129538,4.098188783,7.301298129,1.526923979,0.202211869,3.225918881,3.12661542,5.909726614,8.710831922,5.637672442,8.38582993,4.273934432,3.888756992,0.725807981,0.082846101,0.049012534,0.023177353,1.178509933,0.004008967,3.031520268,20.55512612,11.16855272,1.868311111,368927.1877,218482488.2,30022.69136,76822682.53,365804.5551,128720016.9,22730.00762,10769936.61,9615.587539,6550604.397,62863.16123,7322320.929,23729.11388,7822819.703,10297.68643,12993438.24,43028.91464,6950835.473,5085.471887,1679243.389,4586.607768,1668714.358,255.9788574,1835685.803,268.2015703,2020975.487,499.345291,2238156.547,484.6249687,1981547.71,117.1697144,325853.62,"B","B","A"
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,322.5555556,91.77777778,78.66666667,155.4444444,85.66666667,6.333333333,6.888888889,2.614736541,272.5555556,61.11111111,4.555555556,10.55555556,21.11111111,19.55555556,12.55555556,3.222222222,3.555555556,18.33333333,21.66666667,15.11111111,8.555555556,14.22222222,4.555555556,10.22222222,11.11111111,0.888888889,1.222222222,3.333333333,0.555555556,4.222222222,0.111111111,15.33333333,4.555555556,2.333333333,0,382.8888889,0,2,2.666666667,4.777777778,129.1111111,0,78.66666667,0,0,1,0,0,2,56.11111111,106.5555556,129.1111111,22.11111111,0,5.777777778,3.555555556,8.555555556,2.333333333,0,3.111111111,6.444444444,6.333333333,8.555555556,4.333333333,11,4.555555556,3.888888889,2,0,0,0,2,0,0.666666667,21.44444444,12.44444444,2.07733756,427780.2222,206477943.2,28192.55556,60629561.89,425017.3333,131099000.3,28016.66667,12453867.22,11933.55556,7426018.667,78537.77778,9077258.556,26710.88889,8251213.667,11117.33333,11669135.22,51544.66667,7484941.444,6544.333333,1956188.889,6544.333333,1956188.889,268.2222222,2127540,286.4444444,2485308.333,584.4444444,2918020.889,644.2222222,3130079.556,141.2222222,500158.4444,"A","A","A"
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,679.7777778,189.2222222,121.7777778,225,162.6666667,46.22222222,12.11111111,2.614736541,480.6666667,88,6.888888889,20.88888889,32,37,14.33333333,6.666666667,9.555555556,24,38.11111111,39.77777778,20.66666667,28.77777778,18.33333333,13.44444444,20.55555556,2.111111111,4.888888889,4.777777778,0,9,1.333333333,28.88888889,6.222222222,4.444444444,0,617.2222222,0.888888889,1.111111111,7.666666667,1.222222222,213.2222222,1.222222222,139.1111111,0.666666667,0,1,0,0,0.555555556,109.6666667,140.8888889,213.2222222,33.33333333,0,9,7.444444444,13.44444444,1.555555556,1,5.555555556,6.666666667,12.66666667,21.11111111,9.444444444,17,11.66666667,7.555555556,3.222222222,0,0,0,0.555555556,0,3.777777778,31.77777778,16.44444444,2.07733756,729451.1111,377284748.7,54359.11111,124950907.6,725265.5556,229050956.2,33804.88889,15859672.11,12873.55556,8397734.889,115448.3333,12633173.89,32851.66667,9374899.556,14775.11111,13477608.89,74939,10283844.33,6829.777778,2018745.222,6829.777778,2018745.222,338.2222222,2473806.667,341.1111111,2711104.778,783.8888889,3460462.444,980.8888889,3995143.111,144.3333333,361874.4444,"C","B","B"
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.80593812,68.55678333,87.83900937,79.87938137,0,0,0,0,0,0,0,1461.555556,349.1111111,273.5555556,557.8888889,539.5555556,139.7777778,53.33333333,2.413333333,1129,210,18,45.33333333,85.88888889,92.44444444,37.77777778,20.44444444,17.77777778,55.22222222,99.44444444,80,39.33333333,53.44444444,23,41.88888889,46.33333333,4.222222222,9.333333333,12.44444444,2.111111111,31.55555556,2.444444444,81.22222222,15.33333333,1.888888889,2.111111111,1330.888889,0.888888889,4.111111111,25.44444444,20.33333333,482.6666667,3.666666667,260.1111111,1.777777778,0,3,0,0,4.888888889,191.8888889,332.1111111,154.1844398,21.85337092,0.801006407,4.638842167,5.987077672,10.64623343,1.783952092,0.291011512,3.717663638,4.242188824,7.536678868,11.94554857,8.06516017,11.90791828,5.522484187,5.113656591,1.211305527,0.073029055,0.044104011,0.021838665,1.468559019,0.003562738,4.116303847,28.7296018,14.66788338,1.977477778,473919.4331,332103137.7,44629.69544,125933738.1,469480.5243,193035196.9,31019.17586,14973063.47,13166.91462,9444400.469,89909.94704,11836618.23,31326.7377,10515049.96,13619.08,16707892.32,59039.00032,9739534.09,6818.254127,2394273.359,6386.270864,2384821.423,332.2568583,2581613.819,345.5598924,2900747.843,682.333689,3261081.358,714.9538397,3181354.69,153.5623962,484904.309,"B","B","B"
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,974.2273504,213.7529914,169.7264958,310.6636752,270.9209402,65.9974359,36.7517094,2.614736541,704.8957266,126.5098291,9.738461539,30.07179488,56.1534188,49.12948718,26.68034188,9.09017094,16.4017094,34.4440171,70.61452991,46.3042735,25.2034188,34.28205128,19.1034188,25.25683761,32.64059829,2.475641026,6.965811966,9.058974359,0.148717949,17.49529914,2.217948718,43.41709402,8.267948718,1.80042735,1.423504273,732.8594378,0.79696564,2.910754128,15.4529228,11.96742526,266.9098617,1.655064703,147.3471664,1.679161089,0.00669344,0.995983936,0.582329317,0.846943329,4.12583668,108.1646586,169.4176707,266.9098617,31.74743418,0.079428826,12.07184292,13.55555556,16.21062026,4.520749666,0.355644801,7.397144132,7.217759929,16.15082552,18.32083891,13.79473449,19.70013387,10.64033913,10.21954485,3.847835788,0.009817046,0.338241856,0.001338688,2.154395359,0.000446229,7.470771977,47.6033021,23.50066934,2.07733756,885271.5323,585523751.9,94187.88481,242479313.9,877046.4752,307659546.9,41139.83177,19029519.14,16547.00624,11439160.82,130578.3253,14830647.02,39693.7095,12261260.52,18274.16198,18452570.81,87236.80321,12629220.49,9860.551093,3140169.031,9793.670237,3139091.934,389.9442213,3026793.096,383.4194556,3478201.089,847.3449353,3799963.522,1014.893351,4337084.576,211.6073182,560727.7554,"B","A","B"
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,284.1162393,74.08632479,56.28205128,133.1081197,144.1431624,42.10854701,9.973931624,2.614736541,249.4512821,51.9542735,7.294017094,11.40512821,18.04230769,16.12948718,5.902564102,9.979059829,0.846153846,14.22179488,17.17008547,19.41538461,8.536752137,10.39316239,1.992307692,9.701282051,7.085042736,1.364529914,1.299145299,1.836752137,1.037606838,7.606410257,0.106837607,20.86153847,4.934615384,0.244871795,0.09017094,317.08166,0.019187863,1.021865239,4.119589469,4.30075859,113.6876394,0.988398037,58.34716644,0.012494422,0.00669344,0.995983936,0.582329317,0.846943329,0.12583668,46.16465863,85.86211512,113.6876394,15.52521196,1.857206604,3.071842928,4.777777778,10.54395359,0.631860776,0.022311468,0.397144132,3.662204373,6.373047747,8.876394467,6.905845604,8.700133869,1.529228023,5.775100401,0.958946899,0.009817046,0.004908523,0.001338688,0.154395359,0.000446229,1.248549754,22.15885766,10.50066934,2.07733756,387781.6434,241549665.6,21893.66259,88973957.37,384597.253,137825914.4,25090.05399,11869668.92,9930.450691,7384015.039,69644.88086,8162819.691,23958.93172,7707518.966,10126.16198,10674146.48,45863.35877,6992760.606,5404.439982,1832744.364,5337.559126,1831667.268,244.0553324,1893153.54,250.7527889,2117125.644,528.011602,2331572.078,568.3377957,2493470.576,138.0517627,454423.6443,"B","B","B"
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,170.4495727,55.64188034,41.72649572,101.6636752,104.3653846,19.55299146,4.196153847,2.614736541,150.2290599,26.06538461,1.405128206,2.84957265,10.04230769,24.12948718,3.902564102,0.534615385,0.846153846,5.221794872,9.503418803,13.3042735,5.203418803,8.05982906,1.881196581,5.59017094,5.640598291,0.142307692,0.854700855,1.281196581,0.815384615,4.606410257,0.106837607,15.97264958,1.49017094,0.244871795,0.534615385,245.7483267,0.019187863,0.13297635,4.786256136,3.078536368,87.68763944,0.877286925,46.45827756,0.012494422,0.00669344,0.995983936,0.582329317,0.846943329,0.348058902,32.16465863,67.75100401,87.68763944,13.30298973,0.079428826,1.29406515,1.333333333,8.877286926,0.520749665,0.022311468,0.397144132,1.32887104,4.70638108,10.76528336,4.350290049,7.255689424,0.640339134,1.330655957,0.07005801,0.009817046,0.004908523,0.001338688,1.043284248,0.000446229,3.359660866,17.38107988,9.611780456,2.07733756,286182.4212,128169251,17573.21814,37105755.59,283944.4752,82947875.7,21353.60954,10414473.47,9086.561802,6417079.261,58239.3253,6991124.913,20340.26506,6643682.854,8253.717537,9190217.923,40950.58099,6557166.606,5100.995538,1651754.364,5034.114681,1650677.268,199.0553324,1477168.54,214.0861222,1830899.756,408.4560464,1968594.3,433.8933512,1837361.353,120.0517627,383159.7554,"A","A","B"
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.12073396,55.16616889,82.50636854,76.21281671,0,0,0,0,0,0,0,379.6666667,130.1111111,89.44444444,191.5555556,131,17.33333333,5.444444444,1.756666667,320.4444444,50.55555556,5,6.444444444,17.33333333,28.22222222,6.666666667,1.222222222,6.111111111,15.55555556,34,37.11111111,13.66666667,24.33333333,16.44444444,10.33333333,11.66666667,0,1.333333333,1.888888889,2,4.222222222,0,19.77777778,4.555555556,2,0,490.4444444,0,1,2.666666667,2.777777778,181.2222222,0,103.2222222,0.888888889,0,1,0,0,0.333333333,74.33333333,123,181.2222222,31.11111111,0,5.333333333,5.888888889,16.11111111,1.555555556,0,1.666666667,3.444444444,10.44444444,22.88888889,9.666666667,19.66666667,9.666666667,5.111111111,2.444444444,0,0,1,1.222222222,0,2.333333333,25.22222222,6.444444444,2.570955556,495011.3333,227662539.6,31814.77778,48953587.11,492406.7778,162381100.3,35112.22222,16287161.89,14089.88889,9366060.556,107835.1111,12484156.33,33463.88889,10250302.33,14212.11111,13732085.33,73358.66667,10540533.44,7694.333333,2311394.222,7694.333333,2311394.222,331.2222222,2495097.444,367.7777778,3070214.778,774,3353125.556,838.6666667,3747855.444,198.6666667,508768.5556,"A","A","A"
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.22703878,67.73417167,88.04659282,65.36673182,0,0,0,0,0,0,0,440.1111111,141.2222222,107.5555556,243.3333333,179.4444444,4.777777778,9.888888889,1.577777778,412.4444444,69.88888889,7.555555556,12,35.77777778,36.88888889,15.22222222,4.333333333,5.444444444,18.66666667,38.66666667,35.55555556,14.22222222,16.77777778,8,15.11111111,16.55555556,0.333333333,1.444444444,2.111111111,0.111111111,7.333333333,0.444444444,36.11111111,8.555555556,3.444444444,1.888888889,617.2222222,0,3.111111111,13.11111111,3.555555556,203.4444444,0.555555556,108.1111111,1,0,2,9,11,0,88.55555556,173.7777778,203.4444444,27.77777778,1,5.111111111,12.11111111,11.22222222,2.666666667,1,4.111111111,3.111111111,11.44444444,15,11.33333333,12.77777778,5.666666667,7.777777778,1,0,0,0,4.333333333,0,2.555555556,49.33333333,14.11111111,1.587266667,600177.8889,337108490.1,55102.33333,83863820.67,597131.5556,229988862.1,47888.88889,20887734.22,21472.44444,14300887.11,129712.5556,14870413.33,45201,15060927.11,20388,19791069.56,93868.55556,13827898.56,10324.11111,3415730.444,10324.11111,3415730.444,485.3333333,3462942.556,488.1111111,3518610.889,970.2222222,4362194.222,916,3911829.222,260,717653.6667,"A","A","A"
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7860579,62.74088778,91.07663153,76.231724,0,0,0,0,0,0,0,105.3333333,23.33333333,23.44444444,60.77777778,47.66666667,11.55555556,8.888888889,1.58,92,18.44444444,2.777777778,6.666666667,8.444444444,6.666666667,4.333333333,0,0,2.111111111,10,7.333333333,3.333333333,3.555555556,0.333333333,3.777777778,1.777777778,0,0,0,0,2.666666667,0,8.777777778,0.222222222,0.666666667,0.111111111,124.4444444,0,0,2.777777778,7.777777778,36,0,19.22222222,0,0,1,0,0,0,13.77777778,43.88888889,36,6.666666667,0.222222222,0.777777778,0,3.777777778,0,0,0,0.333333333,3.555555556,5.444444444,2.666666667,3,0,2,0,0,0,0,0,0,0.444444444,4.666666667,2.444444444,1.794922222,137795.3333,91219469.22,8318.222222,33790248,136048.8889,51957854.44,12493.77778,5851232.111,5553.444444,3858316.667,26752.55556,3264406.111,9214.111111,3313386.667,5316.111111,7106667.222,18710,2916969.667,2189.111111,1013904.778,2189.111111,1013904.778,115.6666667,875307.2222,129.8888889,997249.8889,265.6666667,1311555.333,225.1111111,1055079.444,71.11111111,204216.4444,"A","A","B"
905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.77595212,65.368964,85.27948832,83.51227046,0,0,0,0,0,0,0,992.4444444,240,182.5555556,398.4444444,405.2222222,81.55555556,37.33333333,2.001111111,800.4444444,131.3333333,17.44444444,30.11111111,75.22222222,59.77777778,36.11111111,11.33333333,12.77777778,40.11111111,75.33333333,65.77777778,29.55555556,37.33333333,14.33333333,23.55555556,35.11111111,0.888888889,6.888888889,5.222222222,1,20.66666667,0.666666667,48.22222222,13.11111111,5.222222222,3.333333333,886.6372156,0.463632307,3.244087461,19.23070058,19.52298081,310.7987506,3.655064703,163.2360553,1.679161089,0.00669344,1.884872824,2.80455154,1.735832218,6.792503347,114.1646587,237.4176707,112.8720792,16.15636066,0.658213011,3.155129538,4.098188783,7.301298129,1.526923979,0.202211869,3.225918881,3.12661542,5.909726614,8.710831922,5.637672442,8.38582993,4.273934432,3.888756992,0.725807981,0.082846101,0.049012534,0.023177353,1.178509933,0.004008967,3.031520268,20.55512612,11.16855272,1.916,368927.1877,218482488.2,30022.69136,76822682.53,365804.5551,128720016.9,22730.00762,10769936.61,9615.587539,6550604.397,62863.16123,7322320.929,23729.11388,7822819.703,10297.68643,12993438.24,43028.91464,6950835.473,5085.471887,1679243.389,4586.607768,1668714.358,255.9788574,1835685.803,268.2015703,2020975.487,499.345291,2238156.547,484.6249687,1981547.71,117.1697144,325853.62,"B","B","A"
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,260,87.88888889,72.77777778,159.4444444,151.8888889,32.66666667,13.77777778,2.614736541,238.7777778,42.22222222,6.666666667,9.222222222,24.77777778,20.77777778,12.11111111,0.222222222,0,9.777777778,19.55555556,26.22222222,7.111111111,9.555555556,2.111111111,1.555555556,7.111111111,0,1,0,1,9.111111111,0,23.66666667,2.333333333,1.555555556,1.111111111,382.8888889,0,1,7.222222222,8.666666667,126.4444444,0,74.44444444,0,0,1,0.555555556,0,3,52,108.5555556,126.4444444,15.33333333,0.666666667,2.555555556,6.222222222,8.666666667,0.888888889,0,0,1.333333333,8,13,5.444444444,9.111111111,2,1.222222222,0.555555556,0,0,0,2,0,3.333333333,29.33333333,16.77777778,2.07733756,464025.5556,193932276.6,32610.88889,61152149.11,460000,119617699.6,35461.33333,16350191.56,15048.66667,9936851.333,107634.7778,11594545.33,32826.33333,9756246,15335.88889,16020912.11,77309.77778,12299937.89,7927.777778,2546347.889,7927.777778,2546347.889,348.4444444,2757473.111,320.2222222,2581197.444,700.1111111,3312420.444,779.4444444,3391299.444,181.2222222,526207.5556,"B","B","A"
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,73.98851206,0,0,0,0,0,0,0,732.4444444,152.1111111,109.7777778,239,253.3333333,48.88888889,23.55555556,2.614736541,561.6666667,89.11111111,10.77777778,20.88888889,50.44444444,39,24,11.11111111,12.77777778,30.33333333,55.77777778,39.55555556,22.44444444,27.77777778,12.22222222,22,28,0.888888889,5.888888889,5.222222222,0,11.55555556,0.666666667,24.55555556,10.77777778,3.666666667,2.222222222,572.5555556,0.555555556,2.444444444,13.66666667,12.44444444,208.7777778,4,101.8888889,1.777777778,0,1,2,1,4.888888889,70.77777778,147.3333333,208.7777778,23.33333333,1,7.444444444,6,10.88888889,0.666666667,0.888888889,6.444444444,5.777777778,16.55555556,15.66666667,10.22222222,16,7.444444444,8.444444444,3,0,0,0,1,0,2.555555556,40.66666667,24.77777778,2.07733756,693228.3333,449073715.9,79849.22222,186182305.9,686645.4444,238118619,30704.77778,14853105.33,12784.22222,8797366.556,97242.55556,10164044.11,29100.44444,9297979,12916.88889,14964163.56,68691.11111,11250593,7695.555556,2475021.444,7695.555556,2475021.444,299.6666667,2632708.556,275.1111111,2340777.778,558.5555556,2667111.889,657.2222222,2818611.889,159.1111111,427214,"B","B","B"
